date,week,college,ipeds_id,total_tests,positive_tests,cumulative_cases,cumulative_tests,total_tests_per_1000_enrollment,positive_tests_per_1000_enrollment,cumulative_cases_per_1000_enrollment,cumulative_tests_per_1000_enrollment,enrollment_total,enrollment_fulltime,institution_size_bin,endowment_per_fte,percent_admitted,testing_approach,status,urban_rural_designation,fips,city,state,county,county_population,cases_county,deaths_county,new_cases_county,new_deaths_county,new_cases_per_1000_county,new_deaths_per_1000_county,cases_per_1000_county,deaths_per_1000_county
2020-10-15,40,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26012,1153,116,3,0.1442952978391779,0.00373177494411667,32.35697661545427,1.4342455035221737
2020-10-16,40,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26160,1155,148,2,0.18410089724308906,0.002487849962744447,32.54107751269736,1.436733353484918
2020-10-17,40,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26250,1156,90,1,0.1119532483235001,0.0012439249813722235,32.653030761020865,1.43797727846629
2020-10-18,40,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26383,1156,133,0,0.16544202252250573,0.0,32.81847278354337,1.43797727846629
2020-10-19,41,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26546,1160,163,4,0.2027597719636724,0.004975699925488894,33.02123255550704,1.4429529783917792
2020-10-20,41,Massachusetts College of Art and Design,166674,883,0,33.0,12386.0,507.7630822311673,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26663,1161,117,1,0.14553922282055012,0.0012439249813722235,33.16677177832759,1.4441969033731514
2020-10-21,41,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26787,1163,124,2,0.1542466976901557,0.002487849962744447,33.32101847601775,1.4466847533358957
2020-10-22,41,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,26954,1166,167,3,0.2077354718891613,0.00373177494411667,33.52875394790691,1.4504165282800126
2020-10-23,41,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,27180,1168,226,2,0.2811270457901225,0.002487849962744447,33.809880993697035,1.4529043782427569
2020-10-24,41,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,27346,1168,166,0,0.20649154690778906,0.0,34.01637254060482,1.4529043782427569
2020-10-25,41,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,27571,1169,225,1,0.2798831208087502,0.0012439249813722235,34.296255661413575,1.4541483032241291
2020-10-26,42,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,27823,1171,252,2,0.3134690953058003,0.002487849962744447,34.609724756719366,1.4566361531868737
2020-10-27,42,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,27992,1171,169,0,0.21022332185190576,0.0,34.81994807857128,1.4566361531868737
2020-10-28,42,Massachusetts College of Art and Design,166674,717,1,33.0,12386.0,412.3059229442208,0.5750431282346176,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,28152,1173,160,2,0.19902799701955573,0.002487849962744447,35.018976075590835,1.459124003149618
2020-10-29,42,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,28400,1177,248,4,0.3084933953803114,0.004975699925488894,35.327469470971145,1.464099703075107
2020-10-30,42,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,28660,1180,260,3,0.32342049515677807,0.00373177494411667,35.65088996612793,1.4678314780192236
2020-10-31,42,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,28851,1181,191,1,0.23758967144209467,0.0012439249813722235,35.88847963757002,1.469075403000596
2020-11-01,42,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29031,1183,180,2,0.2239064966470002,0.002487849962744447,36.11238613421702,1.4715632529633402
2020-11-02,43,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29166,1184,135,1,0.16792987248525015,0.0012439249813722235,36.28031600670227,1.4728071779447125
2020-11-03,43,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29269,1184,103,0,0.128124273081339,0.0,36.408440279783605,1.4728071779447125
2020-11-04,43,Massachusetts College of Art and Design,166674,850,0,33.0,12386.0,488.78665899942496,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29474,1187,205,3,0.2550046211813058,0.00373177494411667,36.66344490096491,1.476538952888829
2020-11-05,43,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,29726,1189,252,2,0.3134690953058003,0.002487849962744447,36.97691399627071,1.4790268028515736
2020-11-06,43,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30062,1191,336,2,0.4179587937410671,0.002487849962744447,37.39487279001178,1.481514652814318
2020-11-07,43,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30359,1193,297,2,0.36944571946755034,0.002487849962744447,37.76431850947933,1.4840025027770625
2020-11-08,43,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30677,1198,318,5,0.39556814407636703,0.006219624906861117,38.1598866535557,1.4902221276839236
2020-11-09,44,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,30857,1201,180,3,0.2239064966470002,0.00373177494411667,38.3837931502027,1.4939539026280404
2020-11-10,44,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,31158,1201,301,0,0.37442141939303925,0.0,38.75821456959574,1.4939539026280404
2020-11-11,44,Massachusetts College of Art and Design,166674,700,3,33.0,12386.0,402.5301897642323,1.7251293847038527,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,31454,1201,296,0,0.3682017944861781,0.0,39.12641636408191,1.4939539026280404
2020-11-12,44,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,31791,1203,337,2,0.4192027187224393,0.002487849962744447,39.54561908280435,1.4964417525907847
2020-11-13,44,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,32188,1204,397,1,0.49383821760477264,0.0012439249813722235,40.039457300409126,1.497685677572157
2020-11-14,44,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,32561,1205,373,1,0.46398401805183936,0.0012439249813722235,40.503441318460965,1.4989296025535293
2020-11-15,44,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,32792,1208,231,3,0.2873466706969836,0.00373177494411667,40.790787989157955,1.502661377497646
2020-11-16,45,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33106,1209,314,1,0.3905924441508782,0.0012439249813722235,41.18138043330883,1.503905302479018
2020-11-17,45,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33366,1210,260,1,0.32342049515677807,0.0012439249813722235,41.504800928465606,1.5051492274603904
2020-11-18,45,Massachusetts College of Art and Design,166674,753,1,33.0,12386.0,433.00747556066705,0.5750431282346176,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33695,1215,329,5,0.4092513188714615,0.006219624906861117,41.91405224733707,1.5113688523672513
2020-11-19,45,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,33994,1218,299,3,0.3719335694302948,0.00373177494411667,42.28598581676736,1.515100627311368
2020-11-20,45,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,34270,1224,276,6,0.34332329485873364,0.00746354988823334,42.62930911162609,1.5225641771996015
2020-11-21,45,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,34584,1224,314,0,0.3905924441508782,0.0,43.019901555776975,1.5225641771996015
2020-11-22,45,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,34870,1225,286,1,0.3557625446724559,0.0012439249813722235,43.37566410044943,1.5238081021809737
2020-11-23,46,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35124,1227,254,2,0.31595694526854473,0.002487849962744447,43.69162104571798,1.526295952143718
2020-11-24,46,Massachusetts College of Art and Design,166674,1049,9,33.0,12386.0,603.2202415181138,5.175388154111558,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35362,1228,238,1,0.2960541455665892,0.0012439249813722235,43.98767519128456,1.5275398771250903
2020-11-25,46,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35687,1231,325,3,0.4042756189459726,0.00373177494411667,44.39195081023053,1.5312716520692071
2020-11-26,46,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,35687,1231,0,0,0.0,0.0,44.39195081023053,1.5312716520692071
2020-11-27,46,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36276,1234,589,3,0.7326718140282397,0.00373177494411667,45.12462262425877,1.5350034270133237
2020-11-28,46,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36516,1239,240,5,0.2985419955293336,0.006219624906861117,45.42316461978811,1.5412230519201846
2020-11-29,46,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36836,1246,320,7,0.39805599403911146,0.008707474869605564,45.82122061382722,1.5499305267897903
2020-11-30,47,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,36959,1248,123,2,0.15300277270878346,0.002487849962744447,45.974223386536,1.5524183767525348
2020-12-01,47,Massachusetts College of Art and Design,166674,912,7,33.0,12386.0,524.4393329499712,4.025301897642324,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,37318,1250,359,2,0.4465690683126282,0.002487849962744447,46.42079245484863,1.5549062267152793
2020-12-02,47,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,37821,1256,503,6,0.6256942656302285,0.00746354988823334,47.04648672047886,1.5623697766035127
2020-12-03,47,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,38648,1261,827,5,1.0287259595948288,0.006219624906861117,48.07521268007369,1.5685894015103738
2020-12-04,47,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,39360,1266,712,5,0.885674586737023,0.006219624906861117,48.960887266810715,1.574809026417235
2020-12-05,47,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,40045,1273,685,7,0.852088612239973,0.008707474869605564,49.81297587905069,1.5835165012868404
2020-12-06,47,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,40646,1275,601,2,0.7475989138047063,0.002487849962744447,50.56057479285539,1.5860043512495847
2020-12-07,48,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,40982,1276,336,1,0.4179587937410671,0.0012439249813722235,50.978533586596456,1.587248276230957
2020-12-08,48,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,41487,1278,505,2,0.6281821155929729,0.002487849962744447,51.606715702189426,1.5897361261937015
2020-12-09,48,Massachusetts College of Art and Design,166674,750,8,33.0,12386.0,431.2823461759632,4.6003450258769405,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,42036,1288,549,10,0.6829148147733506,0.012439249813722233,52.28963051696278,1.6021753760074238
2020-12-10,48,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,42667,1291,631,3,0.784916663245873,0.00373177494411667,53.074547180208654,1.6059071509515406
2020-12-11,48,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,43396,1294,729,3,0.9068213114203508,0.00373177494411667,53.98136849162901,1.6096389258956572
2020-12-12,48,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,43986,1296,590,2,0.7339157390096118,0.002487849962744447,54.715284230638616,1.6121267758584015
2020-12-13,48,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,44631,1298,645,2,0.8023316129850842,0.002487849962744447,55.5176158436237,1.6146146258211458
2020-12-14,49,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,45188,1298,557,0,0.6928662146243284,0.0,56.21048205824803,1.6146146258211458
2020-12-15,49,Massachusetts College of Art and Design,166674,0,0,33.0,12386.0,0.0,0.0,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,45642,1306,454,8,0.5647419415429894,0.009951399850977788,56.775223999791024,1.6245660256721237
2020-12-16,49,Massachusetts College of Art and Design,166674,793,1,33.0,12386.0,456.0092006900517,0.5750431282346176,18.97642323174238,7122.484186313974,2087,1739,"1,000 - 4,999",9485.0,58.0,regular testing,hybrid,Large central metro,25025,Boston,Massachusetts,Suffolk,803907,46365,1309,723,3,0.8993577615321176,0.00373177494411667,57.67458176132314,1.6282978006162405
2020-08-01,29,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,654,46,1,0,0.008003585606351645,0.0,5.2343449865539755,0.3681649378921757
2020-08-02,29,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,657,46,3,0,0.024010756819054936,0.0,5.258355743373031,0.3681649378921757
2020-08-03,30,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,657,46,0,0,0.0,0.0,5.258355743373031,0.3681649378921757
2020-08-04,30,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,661,46,4,0,0.03201434242540658,0.0,5.290370085798438,0.3681649378921757
2020-08-05,30,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,664,46,3,0,0.024010756819054936,0.0,5.314380842617493,0.3681649378921757
2020-08-06,30,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,666,46,2,0,0.01600717121270329,0.0,5.330388013830196,0.3681649378921757
2020-08-07,30,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,1,0,0.008003585606351645,0.0,5.338391599436548,0.3681649378921757
2020-08-08,30,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
2020-08-09,30,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,668,46,1,0,0.008003585606351645,0.0,5.346395185042899,0.3681649378921757
2020-08-10,31,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,668,46,0,0,0.0,0.0,5.346395185042899,0.3681649378921757
2020-08-11,31,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
2020-08-12,31,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
2020-08-13,31,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
2020-08-14,31,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
2020-08-15,31,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
2020-08-16,31,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
2020-08-17,32,Massachusetts College of Liberal Arts,167288,0,0,8.0,4010.0,0.0,0.0,7.136485280999108,3577.163247100803,1452,1121,"1,000 - 4,999",8556.0,82.0,surveillance,hybrid,Small metro,25003,North Adams,Massachusetts,Berkshire,124944,667,46,0,0,0.0,0.0,5.338391599436548,0.3681649378921757
