date,total_tests,positive_tests,college,url,ipeds_id,notes,day,week,state
2020-12-05,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Saturday,48,Indiana
2020-12-06,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Sunday,48,Indiana
2020-12-07,0.0,4.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Monday,48,Indiana
2020-12-08,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Tuesday,48,Indiana
2020-12-09,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Wednesday,49,Indiana
2020-12-10,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Thursday,49,Indiana
2020-12-11,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Friday,49,Indiana
2020-12-12,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Saturday,49,Indiana
2020-12-13,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Sunday,49,Indiana
2020-12-14,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Monday,49,Indiana
2020-12-15,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Tuesday,49,Indiana
2020-12-16,0.0,0.0,Franklin College,https://franklincollege.edu/coronavirus/,150604,,Wednesday,50,Indiana
2020-08-01,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,30,Indiana
2020-08-02,47.0,2.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,30,Indiana
2020-08-03,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,30,Indiana
2020-08-04,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,30,Indiana
2020-08-05,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,31,Indiana
2020-08-06,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,31,Indiana
2020-08-07,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,31,Indiana
2020-08-08,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,31,Indiana
2020-08-09,17192.0,181.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,31,Indiana
2020-08-10,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,31,Indiana
2020-08-11,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,31,Indiana
2020-08-12,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,32,Indiana
2020-08-13,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,32,Indiana
2020-08-14,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,32,Indiana
2020-08-15,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,32,Indiana
2020-08-16,17215.0,186.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,32,Indiana
2020-08-17,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,32,Indiana
2020-08-18,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,32,Indiana
2020-08-19,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,33,Indiana
2020-08-20,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,33,Indiana
2020-08-21,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,33,Indiana
2020-08-22,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,33,Indiana
2020-08-23,8302.0,382.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,33,Indiana
2020-08-24,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,33,Indiana
2020-08-25,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,33,Indiana
2020-08-26,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,34,Indiana
2020-08-27,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,34,Indiana
2020-08-28,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,34,Indiana
2020-08-29,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,34,Indiana
2020-08-30,10601.0,994.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,34,Indiana
2020-08-31,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,34,Indiana
2020-09-01,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,34,Indiana
2020-09-02,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,35,Indiana
2020-09-03,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,35,Indiana
2020-09-04,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,35,Indiana
2020-09-05,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,35,Indiana
2020-09-06,8038.0,556.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,35,Indiana
2020-09-07,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,35,Indiana
2020-09-08,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,35,Indiana
2020-09-09,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,36,Indiana
2020-09-10,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,36,Indiana
2020-09-11,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,36,Indiana
2020-09-12,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,36,Indiana
2020-09-13,10683.0,336.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,36,Indiana
2020-09-14,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,36,Indiana
2020-09-15,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,36,Indiana
2020-09-16,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,37,Indiana
2020-09-17,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,37,Indiana
2020-09-18,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,37,Indiana
2020-09-19,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,37,Indiana
2020-09-20,9994.0,179.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,37,Indiana
2020-09-21,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,37,Indiana
2020-09-22,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,37,Indiana
2020-09-23,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,38,Indiana
2020-09-24,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,38,Indiana
2020-09-25,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,38,Indiana
2020-09-26,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,38,Indiana
2020-09-27,9913.0,129.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,38,Indiana
2020-09-28,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,38,Indiana
2020-09-29,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,38,Indiana
2020-09-30,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,39,Indiana
2020-10-01,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,39,Indiana
2020-10-02,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,39,Indiana
2020-10-03,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,39,Indiana
2020-10-04,9492.0,147.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,39,Indiana
2020-10-05,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,39,Indiana
2020-10-06,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,39,Indiana
2020-10-07,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,40,Indiana
2020-10-08,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,40,Indiana
2020-10-09,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,40,Indiana
2020-10-10,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,40,Indiana
2020-10-11,9381.0,97.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,40,Indiana
2020-10-12,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,40,Indiana
2020-10-13,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,40,Indiana
2020-10-14,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,41,Indiana
2020-10-15,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,41,Indiana
2020-10-16,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,41,Indiana
2020-10-17,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,41,Indiana
2020-10-18,9021.0,102.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,41,Indiana
2020-10-19,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,41,Indiana
2020-10-20,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,41,Indiana
2020-10-21,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,42,Indiana
2020-10-22,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,42,Indiana
2020-10-23,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,42,Indiana
2020-10-24,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,42,Indiana
2020-10-25,9137.0,124.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,42,Indiana
2020-10-26,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,42,Indiana
2020-10-27,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,42,Indiana
2020-10-28,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,43,Indiana
2020-10-29,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,43,Indiana
2020-10-30,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,43,Indiana
2020-10-31,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,43,Indiana
2020-11-01,8816.0,175.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,43,Indiana
2020-11-02,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,43,Indiana
2020-11-03,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,43,Indiana
2020-11-04,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,44,Indiana
2020-11-05,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,44,Indiana
2020-11-06,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,44,Indiana
2020-11-07,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,44,Indiana
2020-11-08,9378.0,221.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,44,Indiana
2020-11-09,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,44,Indiana
2020-11-10,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,44,Indiana
2020-11-11,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,45,Indiana
2020-11-12,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,45,Indiana
2020-11-13,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,45,Indiana
2020-11-14,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,45,Indiana
2020-11-15,14341.0,392.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,45,Indiana
2020-11-16,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,45,Indiana
2020-11-17,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,45,Indiana
2020-11-18,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,46,Indiana
2020-11-19,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,46,Indiana
2020-11-20,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,46,Indiana
2020-11-21,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,46,Indiana
2020-11-22,97.0,27.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,46,Indiana
2020-11-23,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,46,Indiana
2020-11-24,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,46,Indiana
2020-11-25,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,47,Indiana
2020-11-26,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,47,Indiana
2020-11-27,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,47,Indiana
2020-11-28,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,47,Indiana
2020-11-29,8196.0,98.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,47,Indiana
2020-11-30,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,47,Indiana
2020-12-01,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,47,Indiana
2020-12-02,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,48,Indiana
2020-12-03,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,48,Indiana
2020-12-04,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,48,Indiana
2020-12-05,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,48,Indiana
2020-12-06,7385.0,68.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,48,Indiana
2020-12-07,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,48,Indiana
2020-12-08,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,48,Indiana
2020-12-09,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,49,Indiana
2020-12-10,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Thursday,49,Indiana
2020-12-11,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Friday,49,Indiana
2020-12-12,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Saturday,49,Indiana
2020-12-13,5485.0,38.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Sunday,49,Indiana
2020-12-14,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Monday,49,Indiana
2020-12-15,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Tuesday,49,Indiana
2020-12-16,0.0,0.0,Indiana University-Bloomington,https://covid.iu.edu/dashboards/index.html,151351,,Wednesday,50,Indiana
2020-08-01,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,30,Indiana
2020-08-02,35.0,2.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,30,Indiana
2020-08-03,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,30,Indiana
2020-08-04,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,30,Indiana
2020-08-05,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,31,Indiana
2020-08-06,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,31,Indiana
2020-08-07,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,31,Indiana
2020-08-08,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,31,Indiana
2020-08-09,1933.0,20.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,31,Indiana
2020-08-10,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,31,Indiana
2020-08-11,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,31,Indiana
2020-08-12,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,32,Indiana
2020-08-13,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,32,Indiana
2020-08-14,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,32,Indiana
2020-08-15,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,32,Indiana
2020-08-16,1928.0,18.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,32,Indiana
2020-08-17,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,32,Indiana
2020-08-18,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,32,Indiana
2020-08-19,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,33,Indiana
2020-08-20,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,33,Indiana
2020-08-21,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,33,Indiana
2020-08-22,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,33,Indiana
2020-08-23,1159.0,6.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,33,Indiana
2020-08-24,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,33,Indiana
2020-08-25,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,33,Indiana
2020-08-26,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,34,Indiana
2020-08-27,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,34,Indiana
2020-08-28,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,34,Indiana
2020-08-29,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,34,Indiana
2020-08-30,1748.0,16.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,34,Indiana
2020-08-31,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,34,Indiana
2020-09-01,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,34,Indiana
2020-09-02,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,35,Indiana
2020-09-03,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,35,Indiana
2020-09-04,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,35,Indiana
2020-09-05,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,35,Indiana
2020-09-06,1543.0,5.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,35,Indiana
2020-09-07,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,35,Indiana
2020-09-08,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,35,Indiana
2020-09-09,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,36,Indiana
2020-09-10,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,36,Indiana
2020-09-11,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,36,Indiana
2020-09-12,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,36,Indiana
2020-09-13,1230.0,9.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,36,Indiana
2020-09-14,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,36,Indiana
2020-09-15,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,36,Indiana
2020-09-16,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,37,Indiana
2020-09-17,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,37,Indiana
2020-09-18,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,37,Indiana
2020-09-19,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,37,Indiana
2020-09-20,1111.0,8.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,37,Indiana
2020-09-21,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,37,Indiana
2020-09-22,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,37,Indiana
2020-09-23,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,38,Indiana
2020-09-24,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,38,Indiana
2020-09-25,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,38,Indiana
2020-09-26,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,38,Indiana
2020-09-27,1262.0,5.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,38,Indiana
2020-09-28,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,38,Indiana
2020-09-29,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,38,Indiana
2020-09-30,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,39,Indiana
2020-10-01,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Thursday,39,Indiana
2020-10-02,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Friday,39,Indiana
2020-10-03,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Saturday,39,Indiana
2020-10-04,1185.0,17.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Sunday,39,Indiana
2020-10-05,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Monday,39,Indiana
2020-10-06,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Tuesday,39,Indiana
2020-10-07,0.0,0.0,Indiana University-Purdue University-Indianapolis,https://covid.iu.edu/dashboards/,151111,,Wednesday,40,Indiana
